Data;PACK_QTY;PACK_LABEL_ID;PACK_SHPR
06/09/2017;1;MA007001300770;P01
07/09/2017;1;MA007003000771;P01
07/09/2017;1;MA007002700772;P01
07/09/2017;1;MA007000800773;P01
07/09/2017;1;MA007000800774;P01
08/09/2017;1;MA007002100775;P01
08/09/2017;1;MA007002400776;P01
08/09/2017;1;MA007001400777;P01
08/09/2017;1;MA007003600778;P01
08/09/2017;1;MA007003300779;P01
11/09/2017;1;MA007001900780;P01
11/09/2017;2;MA007002700781;P01
11/09/2017;1;MA007002400782;P01
11/09/2017;1;MA007003700783;P01
11/09/2017;1;MA007002200784;P01
11/09/2017;1;MA007002900785;P01
11/09/2017;1;MA007002900786;P01
11/09/2017;1;MA007000900787;P01
12/09/2017;1;MA007002800788;P01
12/09/2017;1;MA007002600789;P01
12/09/2017;1;MA007000800790;P01
12/09/2017;1;MA007000600791;P01
12/09/2017;1;MA007000300792;P01
13/09/2017;1;MA007002800793;P01
13/09/2017;2;MA007000400794;P01
13/09/2017;1;MA007003600795;P01
13/09/2017;2;MA007001800796;P01
14/09/2017;1;MA007000800797;P01
14/09/2017;1;MA007001300798;P01
14/09/2017;1;MA007003200799;P01
14/09/2017;1;MA007003200800;P01
14/09/2017;1;MA007001900801;P01
15/09/2017;1;MA007003600802;P01
15/09/2017;1;MA007000500803;P01
15/09/2017;1;MA007002100804;P01
18/09/2017;1;MA007003300805;P01
18/09/2017;1;MA007001500806;P01
18/09/2017;1;MA007003400807;P01
18/09/2017;1;MA007001400808;P01
18/09/2017;1;MA007003700809;P01
18/09/2017;1;MA007001200810;P01
18/09/2017;1;MA007000100811;P01
18/09/2017;2;MA007001100812;P01
18/09/2017;1;MA007000400813;P01
18/09/2017;1;MA007003700814;P01
18/09/2017;1;MA007003300815;P01
20/09/2017;1;MA007000800816;P01
20/09/2017;1;MA007002600817;P01
20/09/2017;1;MA007003200818;P01
20/09/2017;2;MA007001000819;P01
21/09/2017;1;MA007002600820;P01
21/09/2017;1;MA007000300821;P01
22/09/2017;1;MA007003500822;P01
22/09/2017;1;MA007001800823;P01
22/09/2017;1;MA007001800824;P01
25/09/2017;1;MA007000100825;P01
25/09/2017;1;MA007000200826;P01
25/09/2017;1;MA007003100827;P01
25/09/2017;1;MA007000600828;P01
25/09/2017;1;MA007001000829;P01
25/09/2017;1;MA007003600830;P01
26/09/2017;1;MA007001900831;P01
27/09/2017;1;MA007000700832;P01
27/09/2017;1;MA007003200833;P01
27/09/2017;1;MA007000900834;P01
27/09/2017;1;MA007002700835;P01
28/09/2017;1;MA007003000836;P01
28/09/2017;1;MA007001600837;P01
28/09/2017;1;MA007002900838;P01
29/09/2017;1;MA007001400839;P01
29/09/2017;1;MA007003200840;P01
29/09/2017;1;MA007002300841;P01
29/09/2017;1;MA007003600842;P01
29/09/2017;1;MA007001000843;P01
02/10/2017;1;MA007003200844;P01
02/10/2017;1;MA007002900845;P01
02/10/2017;1;MA007000400846;P01
02/10/2017;1;MA007001800847;P01
02/10/2017;1;MA007002700848;P01
02/10/2017;1;MA007001000849;P01
02/10/2017;1;MA007000600850;P01
02/10/2017;1;MA007002000851;P01
03/10/2017;1;MA007001100852;P01
03/10/2017;1;MA007001400853;P01
03/10/2017;1;MA007001900854;P01
03/10/2017;1;MA007000900855;P01
03/10/2017;1;MA007003000856;P01
04/10/2017;1;MA007000100857;P01
04/10/2017;1;MA007001400858;P01
05/10/2017;1;MA007001900859;P01
05/10/2017;1;MA007003300860;P01
05/10/2017;1;MA007001400861;P01
06/10/2017;1;MA007001200862;P01
09/10/2017;1;MA007001700863;P01
09/10/2017;1;MA007002600864;P01
09/10/2017;1;MA007001900865;P01
09/10/2017;1;MA007002700866;P01
09/10/2017;1;MA007001200867;P01
09/10/2017;1;MA007001900868;P01
09/10/2017;1;MA007002800869;P01
09/10/2017;1;MA007001600870;P01
10/10/2017;1;MA007002300871;P01
10/10/2017;1;MA007000500872;P01
10/10/2017;1;MA007000600873;P01
10/10/2017;1;MA007000200874;P01
11/10/2017;1;MA007003100875;P01
12/10/2017;1;MA007000900876;P01
12/10/2017;1;MA007003100877;P01
12/10/2017;1;MA007002800878;P01
12/10/2017;1;MA007001800879;P01
12/10/2017;1;MA007000200880;P01
13/10/2017;1;MA007001800881;P01
13/10/2017;1;MA007003400882;P01
13/10/2017;1;MA007003700883;P01
13/10/2017;1;MA007002600884;P01
16/10/2017;1;MA007003600885;P01
16/10/2017;1;MA007003700886;P01
16/10/2017;1;MA007003000887;P01
16/10/2017;1;MA007003500888;P01
16/10/2017;1;MA007000500889;P01
16/10/2017;1;MA007000800890;P01
16/10/2017;1;MA007000400891;P01
16/10/2017;1;MA007002500892;P01
16/10/2017;1;MA007003700893;P01
17/10/2017;1;MA007001800894;P01
17/10/2017;1;MA007002100895;P01
18/10/2017;1;MA007003600896;P01
19/10/2017;1;MA007001700897;P01
19/10/2017;1;MA007000300898;P01
19/10/2017;1;MA007003100899;P01
20/10/2017;1;MA007000500900;P01
23/10/2017;1;MA007001600901;P01
23/10/2017;1;MA007003000902;P01
23/10/2017;1;MA007001100903;P01
25/10/2017;1;MA007001400904;P01
25/10/2017;1;MA007001600905;P01
25/10/2017;1;MA007002500906;P01
25/10/2017;1;MA007001100907;P01
25/10/2017;1;MA007003200908;P01
25/10/2017;1;MA007003100909;P01
25/10/2017;1;MA007001500910;P01
27/10/2017;1;MA007003300911;P01
27/10/2017;2;MA007003400912;P01
27/10/2017;1;MA007000600913;P01
27/10/2017;1;MA007000400914;P01
27/10/2017;1;MA007001400915;P01
27/10/2017;1;MA007000200916;P01
30/10/2017;1;MA007003000917;P01
30/10/2017;1;MA007002700918;P01
30/10/2017;1;MA007000700919;P01
30/10/2017;1;MA007003100920;P01
30/10/2017;1;MA007002000921;P01
30/10/2017;1;MA007000400922;P01
30/10/2017;1;MA007000300923;P01
30/10/2017;1;MA007001400924;P01
30/10/2017;1;MA007003300925;P01
30/10/2017;1;MA007002300926;P01
31/10/2017;1;MA007002000927;P01
31/10/2017;1;MA007001500928;P01
31/10/2017;1;MA007002100929;P01
31/10/2017;1;MA007001100930;P01
31/10/2017;1;MA007003500931;P01
02/11/2017;1;MA007002700932;P01
02/11/2017;1;MA007000300933;P01
02/11/2017;1;MA007000100934;P01
02/11/2017;1;MA007002900935;P01
02/11/2017;2;MA007001800936;P01
02/11/2017;1;MA007002900937;P01
02/11/2017;1;MA007000400938;P01
02/11/2017;1;MA007003200939;P01
02/11/2017;1;MA007001000940;P01
03/11/2017;1;MA007003700941;P01
03/11/2017;1;MA007000600942;P01
03/11/2017;1;MA007000300943;P01
06/11/2017;1;MA007001400944;P01
06/11/2017;1;MA007002800945;P01
06/11/2017;1;MA007000800946;P01
06/11/2017;1;MA007001900947;P01
06/11/2017;1;MA007002500948;P01
06/11/2017;1;MA007000700949;P01
06/11/2017;1;MA007000300950;P01
07/11/2017;1;MA007001600951;P01
07/11/2017;1;MA007000100952;P01
07/11/2017;1;MA007000700953;P01
08/11/2017;1;MA007002300954;P01
08/11/2017;1;MA007002700955;P01
09/11/2017;1;MA007002700956;P01
09/11/2017;1;MA007000400957;P01
09/11/2017;1;MA007002800958;P01
09/11/2017;1;MA007003000959;P01
09/11/2017;1;MA007002800960;P01
13/11/2017;1;MA007002700961;P01
13/11/2017;1;MA007003300962;P01
13/11/2017;1;MA007003400963;P01
13/11/2017;1;MA007003500964;P01
13/11/2017;1;MA007002200965;P01
13/11/2017;1;MA007000100966;P01
13/11/2017;1;MA007000400967;P01
13/11/2017;1;MA007001200968;P01
13/11/2017;1;MA007003200969;P01
13/11/2017;1;MA007003100970;P01
13/11/2017;1;MA007003100971;P01
14/11/2017;1;MA007001600972;P01
14/11/2017;2;MA007003500973;P01
15/11/2017;1;MA007001600974;P01
15/11/2017;1;MA007001100975;P01
15/11/2017;1;MA007002800976;P01
16/11/2017;1;MA007001800977;P01
16/11/2017;1;MA007001000978;P01
17/11/2017;1;MA007002400979;P01
20/11/2017;1;MA007000200980;P01
20/11/2017;1;MA007002100981;P01
20/11/2017;1;MA007003600982;P01
20/11/2017;1;MA007003600983;P01
20/11/2017;1;MA007000500984;P01
20/11/2017;1;MA007000800985;P01
20/11/2017;1;MA007001000986;P01
20/11/2017;1;MA007003700987;P01
20/11/2017;1;MA007003700988;P01
21/11/2017;1;MA007001200989;P01
21/11/2017;1;MA007001100990;P01
21/11/2017;1;MA007002900991;P01
21/11/2017;1;MA007002100992;P01
22/11/2017;1;MA007003400993;P01
22/11/2017;1;MA007003500994;P01
22/11/2017;1;MA007000500995;P01
23/11/2017;1;MA007001300996;P01
24/11/2017;1;MA007000500997;P01
24/11/2017;1;MA007000600998;P01
24/11/2017;1;MA007001000999;P01
27/11/2017;1;MA007003001000;P01
27/11/2017;1;MA007001501001;P01
27/11/2017;1;MA007003201002;P01
27/11/2017;1;MA007002901003;P01
27/11/2017;1;MA007002301004;P01
27/11/2017;1;MA007003501005;P01
27/11/2017;1;MA007002101006;P01
28/11/2017;1;MA007002301007;P01
29/11/2017;1;MA007001001008;P01
29/11/2017;1;MA007001901009;P01
29/11/2017;1;MA007000301010;P01
30/11/2017;1;MA007002601011;P01
01/12/2017;1;MA007000801012;P01
01/12/2017;1;MA007001501013;P01
04/12/2017;1;MA007003101014;P01
04/12/2017;1;MA007002801015;P01
04/12/2017;1;MA007000901016;P01
04/12/2017;1;MA007002901017;P01
04/12/2017;2;MA007000601018;P01
04/12/2017;1;MA007003001019;P01
04/12/2017;1;MA007001401020;P01
04/12/2017;1;MA007003201021;P01
04/12/2017;1;MA007000701022;P01
04/12/2017;1;MA007001501023;P01
06/12/2017;1;MA007000501024;P01
06/12/2017;1;MA007000701025;P01
07/12/2017;1;MA007000601026;P01
07/12/2017;1;MA007002501027;P01
08/12/2017;1;MA007003401028;P01
11/12/2017;1;MA007000301029;P01
11/12/2017;1;MA007001201030;P01
11/12/2017;1;MA007003601031;P01
11/12/2017;1;MA007003101032;P01
11/12/2017;1;MA007003101033;P01
11/12/2017;1;MA007002501034;P01
11/12/2017;1;MA007002301035;P01
11/12/2017;1;MA007000701036;P01
11/12/2017;1;MA007001801037;P01
11/12/2017;1;MA007002601038;P01
12/12/2017;1;MA007001701039;P01
12/12/2017;1;MA007001201040;P01
12/12/2017;1;MA007001501041;P01
12/12/2017;1;MA007003101042;P01
12/12/2017;1;MA007000101043;P01
12/12/2017;1;MA007003501044;P01
12/12/2017;1;MA007000301045;P01
12/12/2017;1;MA007003501046;P01
13/12/2017;1;MA007003701047;P01
13/12/2017;1;MA007001301048;P01
13/12/2017;1;MA007000601049;P01
14/12/2017;1;MA007003201050;P01
14/12/2017;1;MA007001701051;P01
14/12/2017;1;MA007003201052;P01
14/12/2017;1;MA007003301053;P01
14/12/2017;1;MA007003401054;P01
14/12/2017;1;MA007002901055;P01
14/12/2017;1;MA007002301056;P01
15/12/2017;2;MA007003001057;P01
15/12/2017;1;MA007001101058;P01
15/12/2017;1;MA007002301059;P01
15/12/2017;1;MA007003601060;P01
15/12/2017;1;MA007000801061;P01
18/12/2017;1;MA007000301062;P01
18/12/2017;1;MA007003701063;P01
18/12/2017;1;MA007003701064;P01
18/12/2017;1;MA007000701065;P01
18/12/2017;1;MA007002601066;P01
18/12/2017;1;MA007003201067;P01
18/12/2017;1;MA007000901068;P01
18/12/2017;1;MA007002301069;P01
18/12/2017;1;MA007001401070;P01
19/12/2017;1;MA007001401071;P01
19/12/2017;1;MA007000601072;P01
20/12/2017;1;MA007001501073;P01
20/12/2017;1;MA007000301074;P01
20/12/2017;1;MA007000401075;P01
20/12/2017;1;MA007001501076;P01
20/12/2017;1;MA007003301077;P01
21/12/2017;1;MA007003201078;P01
22/12/2017;1;MA007001601079;P01
22/12/2017;1;MA007002401080;P01
22/12/2017;1;MA007003201081;P01
22/12/2017;1;MA007000701082;P01
22/12/2017;2;MA007002901083;P01
22/12/2017;1;MA007002201084;P01
22/12/2017;1;MA007003101085;P01
22/12/2017;1;MA007001101086;P01
22/12/2017;1;MA007003701087;P01
22/12/2017;1;MA007002401088;P01
22/12/2017;1;MA007000801089;P01
22/12/2017;1;MA007001301090;P01
22/12/2017;1;MA007002301091;P01
27/12/2017;1;MA007003201092;P01
27/12/2017;1;MA007003501093;P01
27/12/2017;1;MA007003501094;P01
27/12/2017;1;MA007003301095;P01
28/12/2017;1;MA007002101096;P01
28/12/2017;1;MA007002301097;P01
28/12/2017;1;MA007003501098;P01
29/12/2017;1;MA007000801099;P01
29/12/2017;1;MA007003001100;P01
02/01/2018;1;MA008001500001;P01
02/01/2018;1;MA008001300002;P01
02/01/2018;1;MA008002600003;P01
02/01/2018;1;MA008002900004;P01
03/01/2018;1;MA008000700005;P01
03/01/2018;1;MA008000900006;P01
04/01/2018;1;MA008000600007;P01
04/01/2018;1;MA008000800008;P01
04/01/2018;1;MA008000800009;P01
05/01/2018;1;MA008000400010;P01
05/01/2018;1;MA008003600011;P01
05/01/2018;1;MA008003300012;P01
05/01/2018;1;MA008002500013;P01
08/01/2018;1;MA008000400014;P01
08/01/2018;1;MA008001400015;P01
08/01/2018;1;MA008002100016;P01
08/01/2018;1;MA008000500017;P01
08/01/2018;1;MA008000600018;P01
09/01/2018;1;MA008003400019;P01
09/01/2018;1;MA008002200020;P01
10/01/2018;1;MA008001300021;P01
10/01/2018;1;MA008001600022;P01
10/01/2018;1;MA008002000023;P01
11/01/2018;1;MA008001000024;P01
11/01/2018;1;MA008001300025;P01
11/01/2018;1;MA008000900026;P01
11/01/2018;1;MA008000500027;P01
11/01/2018;1;MA008001300028;P01
11/01/2018;4;MA008001500029;P01
12/01/2018;1;MA008000600030;P01
15/01/2018;1;MA008001200031;P01
15/01/2018;1;MA008000300032;P01
15/01/2018;1;MA008000300033;P01
15/01/2018;1;MA008001000034;P01
15/01/2018;1;MA008001700035;P01
15/01/2018;1;MA008001200036;P01
15/01/2018;1;MA008000100037;P01
15/01/2018;1;MA008002500038;P01
16/01/2018;1;MA008000100039;P01
16/01/2018;1;MA008000300040;P01
16/01/2018;1;MA008002000041;P01
16/01/2018;1;MA008001400042;P01
16/01/2018;1;MA008002000043;P01
17/01/2018;1;MA008000100044;P01
17/01/2018;1;MA008001400045;P01
17/01/2018;1;MA008003400046;P01
18/01/2018;1;MA008000600047;P01
18/01/2018;1;MA008002600048;P01
19/01/2018;1;MA008001500049;P01
19/01/2018;1;MA008000700050;P01
19/01/2018;1;MA008003000051;P01
22/01/2018;1;MA008003200052;P01
22/01/2018;1;MA008002200053;P01
22/01/2018;1;MA008002500054;P01
22/01/2018;1;MA008000100055;P01
22/01/2018;1;MA008003600056;P01
22/01/2018;1;MA008002100057;P01
22/01/2018;1;MA008002800058;P01
22/01/2018;1;MA008001000059;P01
22/01/2018;1;MA008001200060;P01
22/01/2018;2;MA008003500061;P01
22/01/2018;1;MA008001500062;P01
22/01/2018;2;MA008002500063;P01
22/01/2018;1;MA008000800064;P01
23/01/2018;1;MA008001200065;P01
23/01/2018;1;MA008002800066;P01
24/01/2018;1;MA008001400067;P01
24/01/2018;1;MA008001700068;P01
24/01/2018;1;MA008003100069;P01
24/01/2018;1;MA008003300070;P01
24/01/2018;1;MA008000500071;P01
24/01/2018;1;MA008002800072;P01
25/01/2018;1;MA008001300073;P01
25/01/2018;1;MA008003500074;P01
25/01/2018;1;MA008002600075;P01
25/01/2018;1;MA008001400076;P01
25/01/2018;1;MA008000300077;P01
29/01/2018;1;MA008003000078;P01
29/01/2018;1;MA008003100079;P01
29/01/2018;1;MA008000600080;P01
29/01/2018;1;MA008000600081;P01
29/01/2018;1;MA008000600082;P01
29/01/2018;1;MA008000400083;P01
29/01/2018;1;MA008002400084;P01
29/01/2018;1;MA008002000085;P01
29/01/2018;1;MA008000100086;P01
29/01/2018;1;MA008003200087;P01
29/01/2018;1;MA008003500088;P01
31/01/2018;1;MA008001500089;P01
31/01/2018;1;MA008002900090;P01
01/02/2018;1;MA008002000091;P01
01/02/2018;1;MA008000700092;P01
02/02/2018;1;MA008000500093;P01
02/02/2018;1;MA008000300094;P01
05/02/2018;1;MA008002200095;P01
05/02/2018;1;MA008001900096;P01
05/02/2018;1;MA008003400097;P01
05/02/2018;1;MA008002400098;P01
05/02/2018;1;MA008000800099;P01
05/02/2018;1;MA008003300100;P01
05/02/2018;1;MA008000200101;P01
05/02/2018;1;MA008001800102;P01
05/02/2018;1;MA008003300103;P01
06/02/2018;1;MA008002400104;P01
06/02/2018;1;MA008002600105;P01
06/02/2018;1;MA008000900106;P01
06/02/2018;1;MA008003100107;P01
06/02/2018;1;MA008000900108;P01
07/02/2018;1;MA008001000109;P01
07/02/2018;1;MA008000200110;P01
07/02/2018;1;MA008002900111;P01
07/02/2018;1;MA008002800112;P01
08/02/2018;1;MA008003100113;P01
08/02/2018;1;MA008002000114;P01
09/02/2018;1;MA008002900115;P01
09/02/2018;1;MA008003400116;P01
12/02/2018;1;MA008002000117;P01
12/02/2018;1;MA008001100118;P01
12/02/2018;1;MA008001500119;P01
12/02/2018;1;MA008002500120;P01
12/02/2018;1;MA008000800121;P01
12/02/2018;1;MA008003300122;P01
12/02/2018;1;MA008002700123;P01
14/02/2018;1;MA008003000124;P01
14/02/2018;1;MA008002500125;P01
14/02/2018;1;MA008003400126;P01
14/02/2018;1;MA008001100127;P01
14/02/2018;1;MA008002100128;P01
14/02/2018;1;MA008002600129;P01
15/02/2018;1;MA008000300130;P01
15/02/2018;1;MA008003400131;P01
15/02/2018;1;MA008003500132;P01
15/02/2018;1;MA008000400133;P01
16/02/2018;1;MA008000600134;P01
16/02/2018;1;MA008002300135;P01
19/02/2018;1;MA008002600136;P01
19/02/2018;1;MA008000100137;P01
19/02/2018;1;MA008003500138;P01
19/02/2018;1;MA008003200139;P01
19/02/2018;1;MA008001900140;P01
19/02/2018;1;MA008000700141;P01
19/02/2018;1;MA008000800142;P01
19/02/2018;1;MA008000900143;P01
19/02/2018;1;MA008003100144;P01
19/02/2018;1;MA008003500145;P01
19/02/2018;1;MA008000200146;P01
19/02/2018;1;MA008001100147;P01
19/02/2018;2;MA008003700148;P01
20/02/2018;1;MA008000800149;P01
21/02/2018;1;MA008000900150;P01
21/02/2018;1;MA008003400151;P01
21/02/2018;1;MA008003400152;P01
22/02/2018;1;MA008002500153;P01
22/02/2018;1;MA008002200154;P01
22/02/2018;1;MA008001400155;P01
22/02/2018;1;MA008002000156;P01
22/02/2018;1;MA008001200157;P01
23/02/2018;1;MA008000100158;P01
23/02/2018;1;MA008000600159;P01
23/02/2018;1;MA008000200160;P01
23/02/2018;1;MA008002200161;P01
26/02/2018;1;MA008001500162;P01
26/02/2018;1;MA008000500163;P01
26/02/2018;1;MA008001000164;P01
26/02/2018;1;MA008001700165;P01
26/02/2018;1;MA008000600166;P01
26/02/2018;1;MA008003600167;P01
26/02/2018;1;MA008003000168;P01
26/02/2018;1;MA008002600169;P01
26/02/2018;1;MA008002000170;P01
26/02/2018;1;MA008001900171;P01
27/02/2018;1;MA008002600172;P01
27/02/2018;1;MA008000800173;P01
27/02/2018;1;MA008003200174;P01
28/02/2018;1;MA008001000175;P01
28/02/2018;1;MA008001400176;P01
28/02/2018;1;MA008001600177;P01
28/02/2018;1;MA008001400178;P01
01/03/2018;1;MA008002300179;P01
01/03/2018;2;MA008001800180;P01
01/03/2018;1;MA008000300181;P01
01/03/2018;1;MA008003100182;P01
01/03/2018;1;MA008001700183;P01
02/03/2018;1;MA008000800184;P01
02/03/2018;1;MA008000200185;P01
02/03/2018;1;MA008000200186;P01
02/03/2018;1;MA008000500187;P01
05/03/2018;1;MA008001700188;P01
05/03/2018;1;MA008002700189;P01
05/03/2018;1;MA008003500190;P01
05/03/2018;1;MA008002100191;P01
05/03/2018;1;MA008001400192;P01
05/03/2018;1;MA008002100193;P01
05/03/2018;1;MA008002200194;P01
05/03/2018;1;MA008002700195;P01
06/03/2018;1;MA008001200196;P01
06/03/2018;1;MA008002200197;P01
07/03/2018;1;MA008003100198;P01
07/03/2018;1;MA008002000199;P01
07/03/2018;1;MA008002400200;P01
07/03/2018;1;MA008001800201;P01
07/03/2018;1;MA008000700202;P01
07/03/2018;1;MA008000500203;P01
08/03/2018;1;MA008001600204;P01
08/03/2018;1;MA008000500205;P01
08/03/2018;1;MA008001000206;P01
09/03/2018;2;MA008000500207;P01
09/03/2018;1;MA008000400208;P01
09/03/2018;1;MA008001900209;P01
09/03/2018;1;MA008001600210;P01
09/03/2018;1;MA008000200211;P01
09/03/2018;1;MA008000900212;P01
09/03/2018;1;MA008001800213;P01
12/03/2018;1;MA008002900214;P01
12/03/2018;1;MA008002700215;P01
12/03/2018;1;MA008001100216;P01
12/03/2018;1;MA008000500217;P01
12/03/2018;1;MA008001400218;P01
12/03/2018;1;MA008003500219;P01
12/03/2018;1;MA008000200220;P01
12/03/2018;1;MA008002000221;P01
13/03/2018;1;MA008002900222;P01
13/03/2018;2;MA008000100223;P01
13/03/2018;1;MA008003600224;P01
14/03/2018;1;MA008002100225;P01
14/03/2018;1;MA008000200226;P01
14/03/2018;1;MA008001000227;P01
15/03/2018;1;MA008002400228;P01
15/03/2018;1;MA008001800229;P01
16/03/2018;1;MA008002800230;P01
16/03/2018;1;MA008002000231;P01
19/03/2018;1;MA008001500232;P01
19/03/2018;1;MA008000600233;P01
19/03/2018;1;MA008001800234;P01
19/03/2018;1;MA008000100235;P01
19/03/2018;1;MA008002700236;P01
19/03/2018;1;MA008002500237;P01
19/03/2018;1;MA008002300238;P01
19/03/2018;1;MA008001900239;P01
19/03/2018;1;MA008001400240;P01
20/03/2018;1;MA008000500241;P01
20/03/2018;1;MA008002600242;P01
20/03/2018;1;MA008002400243;P01
20/03/2018;1;MA008001200244;P01
20/03/2018;1;MA008001300245;P01
21/03/2018;1;MA008000100246;P01
22/03/2018;1;MA008000400247;P01
22/03/2018;1;MA008001900248;P01
22/03/2018;1;MA008002600249;P01
22/03/2018;1;MA008001400250;P01
22/03/2018;1;MA008002400251;P01
22/03/2018;1;MA008001400252;P01
23/03/2018;1;MA008000600253;P01
23/03/2018;1;MA008003100254;P01
23/03/2018;1;MA008002400255;P01
23/03/2018;1;MA008003300256;P01
26/03/2018;1;MA008001200257;P01
26/03/2018;1;MA008001500258;P01
26/03/2018;1;MA008001100259;P01
26/03/2018;1;MA008001400260;P01
26/03/2018;1;MA008002600261;P01
26/03/2018;1;MA008002600262;P01
26/03/2018;1;MA008000500263;P01
26/03/2018;1;MA008000200264;P01
26/03/2018;1;MA008002900265;P01
26/03/2018;1;MA008002300266;P01
27/03/2018;1;MA008000500267;P01
27/03/2018;1;MA008000400268;P01
27/03/2018;1;MA008001200269;P01
27/03/2018;1;MA008000400270;P01
28/03/2018;1;MA008002700271;P01
29/03/2018;1;MA008003400272;P01
30/03/2018;1;MA008001700273;P01
30/03/2018;1;MA008003300274;P01
30/03/2018;1;MA008001400275;P01
30/03/2018;1;MA008002700276;P01
30/03/2018;1;MA008002000277;P01
03/04/2018;1;MA008002100278;P01
03/04/2018;1;MA008003700279;P01
03/04/2018;1;MA008001300280;P01
03/04/2018;1;MA008000900281;P01
03/04/2018;1;MA008000500282;P01
03/04/2018;1;MA008003600283;P01
03/04/2018;1;MA008001700284;P01
04/04/2018;1;MA008003600285;P01
04/04/2018;1;MA008003100286;P01
04/04/2018;1;MA008000400287;P01
05/04/2018;1;MA008003500288;P01
05/04/2018;1;MA008001100289;P01
06/04/2018;1;MA008000200290;P01
06/04/2018;1;MA008000300291;P01
09/04/2018;1;MA008000100292;P01
09/04/2018;1;MA008002800293;P01
09/04/2018;1;MA008001000294;P01
09/04/2018;1;MA008002600295;P01
09/04/2018;1;MA008000900296;P01
09/04/2018;1;MA008000300297;P01
09/04/2018;1;MA008002700298;P01
09/04/2018;1;MA008001300299;P01
09/04/2018;1;MA008000800300;P01
09/04/2018;1;MA008002600301;P01
09/04/2018;1;MA008001200302;P01
09/04/2018;1;MA008002200303;P01
09/04/2018;1;MA008000200304;P01
09/04/2018;1;MA008002700305;P01
09/04/2018;1;MA008001200306;P01
10/04/2018;1;MA008000100307;P01
10/04/2018;1;MA008002600308;P01
10/04/2018;1;MA008003500309;P01
10/04/2018;1;MA008001600310;P01
11/04/2018;1;MA008001700311;P01
11/04/2018;1;MA008001700312;P01
11/04/2018;1;MA008001900313;P01
11/04/2018;1;MA008001900314;P01
11/04/2018;1;MA008001300315;P01
11/04/2018;1;MA008000300316;P01
12/04/2018;1;MA008003600317;P01
12/04/2018;1;MA008002300318;P01
12/04/2018;1;MA008002000319;P01
12/04/2018;1;MA008002900320;P01
13/04/2018;1;MA008001100321;P01
13/04/2018;1;MA008001600322;P01
13/04/2018;1;MA008003100323;P01
13/04/2018;1;MA008001700324;P01
13/04/2018;1;MA008001800325;P01
16/04/2018;1;MA008003200326;P01
16/04/2018;1;MA008000100327;P01
16/04/2018;2;MA008001600328;P01
16/04/2018;1;MA008003100329;P01
16/04/2018;1;MA008001000330;P01
16/04/2018;1;MA008001100331;P01
16/04/2018;1;MA008000500332;P01
16/04/2018;1;MA008000400333;P01
16/04/2018;1;MA008003600334;P01
17/04/2018;1;MA008000300335;P01
17/04/2018;1;MA008000400336;P01
17/04/2018;1;MA008002800337;P01
17/04/2018;1;MA008003400338;P01
17/04/2018;1;MA008003600339;P01
18/04/2018;1;MA008001000340;P01
19/04/2018;1;MA008000800341;P01
19/04/2018;1;MA008003200342;P01
19/04/2018;1;MA008000500343;P01
20/04/2018;2;MA008003200344;P01
20/04/2018;1;MA008000300345;P01
20/04/2018;1;MA008003300346;P01
20/04/2018;1;MA008001600347;P01
23/04/2018;1;MA008000600348;P01
23/04/2018;1;MA008001300349;P01
23/04/2018;1;MA008002200350;P01
23/04/2018;1;MA008002300351;P01
23/04/2018;1;MA008002900352;P01
23/04/2018;1;MA008003400353;P01
23/04/2018;1;MA008002200354;P01
23/04/2018;1;MA008001300355;P01
23/04/2018;1;MA008003400356;P01
23/04/2018;1;MA008003100357;P01
23/04/2018;1;MA008003200358;P01
24/04/2018;1;MA008002300359;P01
24/04/2018;1;MA008001900360;P01
24/04/2018;1;MA008000500361;P01
24/04/2018;1;MA008001300362;P01
25/04/2018;1;MA008001500363;P01
25/04/2018;1;MA008002200364;P01
26/04/2018;1;MA008003500365;P01
27/04/2018;1;MA008002100366;P01
30/04/2018;1;MA008003700367;P01
30/04/2018;1;MA008002100368;P01
30/04/2018;1;MA008001500369;P01
30/04/2018;1;MA008001800370;P01
30/04/2018;1;MA008002000371;P01
30/04/2018;1;MA008003300372;P01
30/04/2018;1;MA008003400373;P01
30/04/2018;1;MA008003600374;P01
02/05/2018;1;MA008001800375;P01
02/05/2018;1;MA008000200376;P01
02/05/2018;1;MA008001600377;P01
02/05/2018;1;MA008002100378;P01
02/05/2018;1;MA008001800379;P01
02/05/2018;1;MA008002000380;P01
02/05/2018;1;MA008003500381;P01
03/05/2018;1;MA008000900382;P01
04/05/2018;1;MA008001400383;P01
04/05/2018;1;MA008003500384;P01
04/05/2018;1;MA008003500385;P01
04/05/2018;2;MA008001800386;P01
07/05/2018;1;MA008001200387;P01
07/05/2018;1;MA008002700388;P01
07/05/2018;1;MA008001600389;P01
07/05/2018;1;MA008000400390;P01
07/05/2018;1;MA008002800391;P01
07/05/2018;1;MA008001100392;P01
07/05/2018;1;MA008001300393;P01
07/05/2018;1;MA008003200394;P01
07/05/2018;1;MA008002100395;P01
07/05/2018;1;MA008000100396;P01
07/05/2018;1;MA008002300397;P01
07/05/2018;1;MA008002700398;P01
07/05/2018;1;MA008003000399;P01
08/05/2018;1;MA008001900400;P01
08/05/2018;1;MA008002100401;P01
08/05/2018;1;MA008001700402;P01
08/05/2018;1;MA008003400403;P01
09/05/2018;1;MA008002300404;P01
